c1908,2030.0
wtm8,2862.0
zalu4,27736.0
c7552,11941.0
ksa32,3030.0
c5315,5750.0
mul8,1503.0
c880,236.0
c3540,4601.0
c2670,1439.0
rca32,137.0
cla32,1184.0
