alu4,0,2730,49
alu4,0,2722,46.7
alu4,0,2738,49.3
alu4,0,2718,47.1
alu4,0,2733,49
alu4,0,2730,49
alu4,0,2726,46.7
alu4,0,2718,47.1
alu4,0,2726,48.9
alu4,0,2722,46.9
alu4,0,2741,48.8
alu4,0,2718,47.1
alu4,0,2743,48.8
alu4,0,2728,49
alu4,2.00E-05,2713,47.1
alu4,4.00E-05,2709,47.1
alu4,0.00013,2699,47.1
alu4,0.0002,2692,47.1
alu4,0.00024,2687,47
alu4,0.00027,2685,47
alu4,0.0003,2681,47
alu4,0.00032,2676,47
alu4,0.00049,2654,46.5
alu4,0.00049,2661,46.8
alu4,0.00067,2635,46.3
alu4,0.00077,2626,46.1
alu4,0.00077,2622,46.1
alu4,0.0008,2620,46.1
alu4,0.00088,2611,46.1
alu4,0.00092,2607,46.1
alu4,0.00096,2601,46.1
alu4,0.00119,2579,45.9
alu4,0.00128,2573,45.7
alu4,0.00128,2570,45.7
alu4,0.00144,2551,45.7
alu4,0.00152,2541,45.5
alu4,0.00164,2532,45.5
alu4,0.00173,2525,45.2
alu4,0.00173,2522,45.2
alu4,0.00176,2519,45.2
alu4,0.00179,2517,45.2
alu4,0.00187,2512,45.2
alu4,0.00197,2507,45.2
alu4,0.00202,2504,45.2
alu4,0.00207,2499,45.2
alu4,0.00212,2492,45.4
alu4,0.00217,2488,45.4
alu4,0.00224,2485,45.4
alu4,0.00231,2478,45.2
alu4,0.00287,2452,44.6
alu4,0.00287,2450,44.6
alu4,0.00299,2442,44.4
alu4,0.00299,2442,44.4
alu4,0.00311,2437,44.4
alu4,0.00319,2428,44.4
alu4,0.00319,2428,44.4
alu4,0.00327,2421,44.2
alu4,0.00333,2419,44.2
alu4,0.00333,2414,44.2
alu4,0.00366,2394,44.2
alu4,0.00366,2388,44.2
alu4,0.00369,2397,44.2
alu4,0.00369,2382,44.2
alu4,0.00388,2370,44.2
alu4,0.00394,2361,44.2
alu4,0.00411,2356,44.2
alu4,0.00415,2353,44.1
alu4,0.00439,2341,44.1
alu4,0.00463,2327,44.2
alu4,0.0047,2324,44.2
